scheme_name,page_url,pdf_url,status,saved_path
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/37th%20IMB%20meeting%20notice.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/37th_20IMB_20meeting_20notice.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/38th%20IMB%20meeting%20notice.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/38th_20IMB_20meeting_20notice.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/39%20imb%20meeting.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/39_20imb_20meeting.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/3rd_meeting_of_the_IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/3rd_meeting_of_the_IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/40th%20IMB%20meeting%20notice.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/40th_20IMB_20meeting_20notice.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/42nd%20IMB%20Meeting.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/42nd_20IMB_20Meeting.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/43rd_IMB_meeting.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/43rd_IMB_meeting.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/46th%20imb.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/46th_20imb.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/47th%20Meeting-IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/47th_20Meeting-IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/48th%20IMB%20meting%20notice.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/48th_20IMB_20meting_20notice.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/49th%20IMB%20meeting%20Notice.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/49th_20IMB_20meeting_20Notice.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/4th_Meeting_of_IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/4th_Meeting_of_IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/51st%20IMB%20meeting%20notice.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/51st_20IMB_20meeting_20notice.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/52nd-meeting-of-imb.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/52nd-meeting-of-imb.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/53rd%20meeting%20of%20IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/53rd_20meeting_20of_20IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/54th%20IMB%20Meeting%20Notice%20rev.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/54th_20IMB_20Meeting_20Notice_20rev.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/56th%20IMB%20Meeting%20Notice.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/56th_20IMB_20Meeting_20Notice.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/5thMeeting_of_IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/5thMeeting_of_IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/69th%20IMB%20Meeting%20Notice.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/69th_20IMB_20Meeting_20Notice.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/6th_IMB_Meeting_Notice.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/6th_IMB_Meeting_Notice.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/77th-imb-meeting-notice.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/77th-imb-meeting-notice.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/83rd-IMB-Minutes_Website.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/83rd-IMB-Minutes_Website.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/84th-IMB-Minutes_Website.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/84th-IMB-Minutes_Website.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/85th-IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/85th-IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/86th-IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/86th-IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/8th_meeting%20of%20the%20IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/8th_meeting_20of_20the_20IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/9th_meeting%20of%20the%20IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/9th_meeting_20of_20the_20IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/E77670J9X114187_04202022_172320_004106.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/E77670J9X114187_04202022_172320_004106.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/E77670J9X114187_07012022_111439_004496.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/E77670J9X114187_07012022_111439_004496.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/E77670J9X114187_10102022_153649_005174.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/E77670J9X114187_10102022_153649_005174.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/E77670J9X114187_11012021_174327_002840.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/E77670J9X114187_11012021_174327_002840.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice%2024032022.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice_2024032022.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice%20dated%2013062022.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice_20dated_2013062022.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice%20dated%2013092022.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice_20dated_2013092022.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice%20reg%2074th%20IMB%20meeting%20(1).pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice_20reg_2074th_20IMB_20meeting_20_1_.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice-44th%20IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice-44th_20IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice-IMB%2045th.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice-IMB_2045th.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice_58th%20IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice_58th_20IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice_59th%20IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice_59th_20IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice_66th%20IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice_66th_20IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice_68th.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice_68th.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Meeting%20Notice_71st.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Meeting_20Notice_71st.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Minutes%20of%20the%2070th%20Inter%20Ministerial%20Board%20Meeting%20(2).pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Minutes_20of_20the_2070th_20Inter_20Ministerial_20Board_20Meeting_20_2_.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Minutes_87th-IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Minutes_87th-IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Minutes_88th-IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Minutes_88th-IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Minutes_89th-IMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Minutes_89th-IMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/Notice%20-%2055th%20IMB%20Meeting.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/Notice_20-_2055th_20IMB_20Meeting.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/clarification-by-cbdt.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/clarification-by-cbdt.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/eighty-two-meeting-of-imb.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/eighty-two-meeting-of-imb.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/eightyfirst-imb-Meeting.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/eightyfirst-imb-Meeting.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/imb_03_14_2018_TwentyFourthMeetingoftheIMB.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/imb_03_14_2018_TwentyFourthMeetingoftheIMB.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/meeting-notice-76th-meeting-of-imb.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/meeting-notice-76th-meeting-of-imb.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/minutes-of-eightyth-imb-Meeting.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/minutes-of-eightyth-imb-Meeting.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/revised%20meeting%20notice%20of%2050th%20IMB%20meeting.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/revised_20meeting_20notice_20of_2050th_20IMB_20meeting.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/self-regulated-evaluation-process-approved-data.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/self-regulated-evaluation-process-approved-data.pdf
Income Tax Exemption Notifications,https://www.startupindia.gov.in/content/sih/en/startupgov/imb.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/IMB/imb_meetings/seveneight-imb-minutes.pdf,DOWNLOADED,Scheme_PDFs/Income Tax Exemption Notifications/seveneight-imb-minutes.pdf
